OBJECTID,JUR,PARID,CARD,TAXYR,SEQ,CUR,WHO,WEN,WHOCALC,WENCALC,STATUS,STORIES,EXTWALL,STYLE,YRBLT,EFFYR,YRREMOD,RMTOT,RMBED,RMFAM,FIXBATH,FIXHALF,FIXADDL,FIXTOT,PLUMVAL,REMKIT,REMBATH,BSMT,BSMTVAL,HEAT,FUEL,HEATSYS,HEATVAL,ATTIC,ATTICVAL,INTEXT,MASTRIMW,MASTRIML,MASTRIMAREA,TRIMVAL,UNFINW,UNFINL,UNFINAREA,UNFINVAL,RECROMW,RECROML,RECROMAREA,RECVAL,FINBSMTW,FINBSMTL,FINBSMTAREA,FINBSMTVAL,UFEATW,UFEATL,UFEATAREA,UFEATVAL,WBFP_O,WBFP_S,WBFP_X,WBFP_PF,WBFP_PFX,WBFPVAL,BSMTCAR,BGARVAL,MSC1DES,MSC1NUM,MSC1VAL,MSC2DES,MSC2NUM,MSC2VAL,CONDOLVL,CONDOTYP,CONDOVW,CNDCMPLX,CLINE,UNITNO,CNDBASEVAL,CNDADJVAL,GRMUNITS,GRMRENT,ADJGRMFACT,RESGRMVAL,MGFA,SFLA,FLR1AREA,ADJAREA,AREAFACT,SHFACT,CNSTFACT,CNSTVAL,SUBTVAL,GRADE,GRDFACT,CDDESC,CDPCT,USERFACT,USERAMT,LOCMULT,BASERCN,RCNVAL,CDU,DEPR,MKTADJ,MKTRSN,BASERCNLD,ADDNAREA,ADDNVAL,RCNLD,ADJFACT,PCTCOMPLETE,ADJRCNLD,NOTE1,NOTE2,CLASS,DEGREM,COND,VALMETH,RECTYPE,RESMOD,MODOVER,EXMPPCTOVER,EXMPPCT,EXMPVAL,AREASUM,OBSDEP,OBSRSN,FUNDEP,FUNRSN,ECNDEP,ECNRSN,BLDGUSE,CONVBLDG,CHGRSN,DEPRT,USER1,USER2,USER3,USER4,USER5,USER6,USER7,USER8,USER9,USER10,USER11,USER12,USER13,USER14,USER15,USER16,USER17,USER18,USER19,USER20,DEACTIVAT,SALEKEY,IASW_ID,TRANS_ID,UPD_STATUS
1055255,000,6005429,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 09:02:45,3,2.0,6,33,1962,None,None,8,4,None,2,1,2,10,5000,None,None,1,0,3,2,1,3140,1,0,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,2,2,None,None,None,6000,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,960,2096,960,960,0.860000014305,1.5,1.0,145490,184410,None,1.0,None,None,1.0,0.0,1.0,184410.0,184410.0,AV,64,None,None,118020.0,176,24780.0,118020.0,0.930000007153,None,109760.0,None,None,None,None,None,None,R,1,None,None,100.0,109760.0,1920.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96708e+008,None,None
1055256,000,6005430,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 09:03:33,3,2.0,6,33,1963,None,None,8,4,1,1,1,2,7,2000,None,None,1,0,3,2,1,2540,1,0,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,None,None,0,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,675,1801,675,680,0.695999979973,1.5,1.0,117820,165350,None,1.04999995232,None,None,1.0,0.0,1.0,173618.0,173620.0,AV,64,None,None,120010.0,451,42990.0,120010.0,0.910000026226,None,109210.0,None,None,None,None,None,D,R,1,None,None,100.0,109210.0,1350.0,None,None,None,None,108,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96708e+008,None,None
1055257,000,4608810,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,None,None,3,2.0,6,33,2007,None,None,10,4,1,3,1,2,13,8000,None,None,1,0,3,2,1,3550,1,0,None,None,None,None,0,None,None,None,0,None,None,906,6800,None,None,None,0,None,None,None,0,None,None,None,None,None,0,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,1148,2672,1148,1150,0.971000015736,1.5,1.0,164260,217870,None,0.850000023842,None,None,1.0,0.0,1.0,185190.0,185190.0,AV,94,None,None,142740.0,376,35260.0,142740.0,0.959999978542,None,137030.0,None,None,None,None,None,D,R,1,None,None,100.0,137030.0,2296.0,None,None,None,None,82,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96585e+008,None,None
1055258,000,4608811,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 08:42:46,3,2.0,6,33,2007,None,None,9,4,1,2,1,2,10,5000,None,None,1,0,3,2,1,3420,1,0,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,1,None,2000,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,1094,2640,1094,1090,0.93599998951,1.5,1.0,158330,210720,090,0.899999976158,None,None,1.0,0.0,1.0,189648.0,189650.0,GD,95,None,None,160350.0,452,41970.0,160350.0,0.959999978542,None,153940.0,None,None,None,None,None,D,R,1,None,None,100.0,153940.0,2188.0,None,None,None,None,89,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96585e+008,None,None
1055259,000,4608812,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 08:37:28,3,2.0,6,33,2007,None,None,9,4,1,2,1,2,10,5000,None,None,1,0,3,2,1,3050,None,0,None,None,None,None,0,None,None,None,0,None,None,500,3800,None,None,None,0,None,None,None,0,None,None,None,1,None,2000,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,918,2366,918,920,0.836000025272,1.5,1.0,141530,206030,None,0.850000023842,None,None,1.0,0.0,1.0,175126.0,175130.0,GD,95,None,None,136430.0,530,50650.0,136430.0,0.959999978542,None,130970.0,None,None,None,None,None,D,R,1,None,None,100.0,130970.0,1836.0,None,None,None,None,82,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96584e+008,None,None
1055290,000,1907356,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 09:20:31,3,1.0,6,34,1928,None,None,5,3,None,1,None,2,5,0,None,None,1,0,3,2,1,1810,1,0,None,None,None,None,0,None,None,None,0,None,None,760,5700,None,None,None,0,None,None,None,0,1,1,None,None,None,3000,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,760,760,760,760,0.742999970913,1.0,1.0,83820,94330,None,0.600000023842,None,None,1.0,0.0,1.0,56598.0,56600.0,AV,50,None,None,28300.0,0,0.0,28300.0,0.949999988079,None,26890.0,None,None,None,None,None,D,R,1,None,None,100.0,26890.0,760.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96547e+008,None,None
1055291,000,1907358,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 09:20:31,3,1.0,6,34,1946,None,None,6,3,None,1,None,2,5,0,None,None,0,-12890,2,2,1,0,1,0,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,None,None,0,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,1236,1236,1236,1240,1.02300000191,1.0,1.0,115440,115030,None,0.899999976158,None,None,1.0,0.0,1.0,103527.0,103530.0,AV,57,None,None,59010.0,0,12480.0,59010.0,0.980000019073,None,57830.0,None,None,None,None,None,None,R,1,None,None,100.0,57830.0,1236.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96547e+008,None,None
1055292,000,1907360,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 08:43:01,3,1.0,6,34,1950,None,None,4,1,None,1,None,2,5,0,None,None,0,-9650,2,2,1,0,1,0,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,None,None,0,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,800,800,800,800,0.76599997282,1.0,1.0,86450,76800,None,0.899999976158,None,None,1.0,0.0,1.0,69120.0,69120.0,AV,57,None,None,39400.0,0,0.0,39400.0,0.980000019073,None,38610.0,None,None,None,None,None,D,R,1,None,None,100.0,38610.0,800.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96547e+008,None,None
1055293,000,1907361,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,None,None,3,1.0,6,34,1950,None,None,5,2,None,1,None,2,5,0,None,None,0,-10760,3,2,1,2080,1,0,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,None,None,0,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,948,948,948,950,0.853999972343,1.0,1.0,96330,87650,None,0.600000023842,None,None,1.0,0.0,1.0,52590.0,52590.0,AV,57,None,None,26680.0,0,0.0,26680.0,0.949999988079,None,25350.0,None,None,None,None,None,D,R,1,None,None,100.0,25350.0,948.0,None,None,None,None,89,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96567e+008,None,None
1055294,000,6707595,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 08:44:17,3,2.0,6,33,1927,None,None,7,4,None,2,1,2,10,5000,None,None,1,0,3,2,1,2330,4,10660,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,None,None,0,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,576,1606,576,580,0.638000011444,1.5,1.0,107940,147480,None,1.04999995232,None,None,1.0,0.0,1.0,154854.0,154850.0,AV,45,None,None,71080.0,224,21550.0,71080.0,0.939999997616,None,66820.0,None,None,None,None,None,D,R,1,None,None,100.0,66820.0,1152.0,None,None,None,None,102,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96546e+008,None,None
1055295,000,6707597,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 08:42:22,3,2.0,1,33,1893,None,None,7,3,1,1,0,2,5,0,None,None,1,0,2,2,1,0,1,0,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,None,None,0,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,608,1432,608,610,0.65499997139,1.5,1.0,110900,129020,None,0.5,None,None,1.0,0.0,1.0,64510.0,64510.0,AV,35,None,None,22580.0,216,18120.0,22580.0,0.879999995232,None,19870.0,None,None,None,None,None,None,R,1,None,None,100.0,19870.0,1216.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96546e+008,None,None
1055296,000,6707599,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 08:49:49,3,1.5,1,41,1920,None,None,6,3,None,1,None,2,5,0,None,None,1,0,2,4,1,0,1,0,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,None,None,0,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,378,931,378,380,0.521000027657,1.29999995232,1.0,76420,102260,None,0.699999988079,None,None,1.0,0.0,1.0,71582.0,71580.0,FR,35,None,None,28310.0,364,25840.0,28310.0,0.800000011921,None,22650.0,None,None,None,None,None,None,R,1,None,None,100.0,22650.0,567.0,None,None,None,None,113,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96546e+008,None,None
1055297,000,4101497,1,2017,11,Y,ROUSHK,2017-01-13 09:08:34,None,None,7,1.0,6,34,1960,None,None,7,3,None,2,0,2,8,3000,None,None,0,-16640,3,2,1,3220,1,0,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,1,1,None,None,None,3000,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,1750,1750,1750,1750,1.32099997997,1.0,1.0,149030,159060,None,1.20000004768,None,None,1.0,0.0,1.0,190872.0,190870.0,AV,60,None,None,115670.0,0,17450.0,115670.0,0.899999976158,None,104100.0,None,None,None,None,None,None,R,1,None,None,100.0,104100.0,1750.0,None,None,None,None,101,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96583e+008,None,None
1055298,000,4101499,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,None,None,3,1.0,6,34,1958,None,None,5,3,None,1,None,2,5,0,None,None,1,0,2,2,1,0,1,0,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,1,1,None,None,None,3000,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,1118,1250,1118,1120,0.95300000906,1.0,1.0,107530,118610,None,0.850000023842,None,None,1.0,0.0,1.0,100819.0,100820.0,AV,60,None,None,71380.0,132,8080.0,71380.0,0.949999988079,None,67810.0,None,None,None,None,None,None,R,1,None,None,100.0,67810.0,1118.0,None,None,None,None,118,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96599e+008,None,None
1055299,000,4101500,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 09:01:10,3,1.0,6,34,1930,None,None,6,3,None,1,None,2,5,0,None,None,2,-6080,3,2,1,2350,1,0,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,None,None,0,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,1140,1140,1140,1140,0.964999973774,1.0,1.0,108850,105120,145,1.45000004768,None,None,1.0,0.0,1.0,152424.0,152420.0,AV,50,None,None,75450.0,0,0.0,75450.0,0.949999988079,None,71680.0,None,None,None,None,None,D,R,1,None,None,100.0,71680.0,1140.0,None,None,None,None,99,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96593e+008,None,None
1010687,000,0115350,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 09:18:32.000001,3,2.0,6,33,1998,None,None,8,4,1,2,1,2,10,5000,None,None,1,0,3,2,1,3720,1,0,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,1,None,2000,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,1234,3068,1234,1230,1.01800000668,1.5,1.0,172160,245770,None,0.899999976158,None,None,1.0,0.0,1.0,221193.0,221190.0,GD,91,None,None,175120.0,600,62890.0,175120.0,0.889999985695,100,155860.0,None,None,None,None,None,D,R,1,None,None,100.0,155860.0,2468.0,None,None,None,None,87,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96564e+008,None,None
1010793,000,0202043,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 09:05:39,3,2.0,6,33,1949,None,None,8,3,1,1,0,2,5,0,None,None,1,0,3,2,1,2270,1,0,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,None,None,0,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,550,1204,550,550,0.620000004768,1.5,1.0,104970,113720,None,1.14999997616,None,None,1.0,0.0,1.0,130778.0,130780.0,AV,57,None,None,79020.0,104,6480.0,79020.0,0.959999978542,None,75860.0,None,None,None,None,None,D,R,1,None,None,100.0,75860.0,1100.0,None,None,None,None,106,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96633e+008,None,None
1010884,000,1504404,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 08:27:12,3,1.0,6,34,1981,None,None,7,3,None,1,1,2,7,2000,None,None,2,-8220,3,2,1,3180,1,0,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,None,None,0,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,1718,2410,1718,1720,1.30400002003,1.0,1.0,147060,201500,None,1.04999995232,None,None,1.0,0.0,1.0,211575.0,211580.0,AV,78,None,None,161730.0,692,57480.0,161730.0,0.97000002861,None,156880.0,None,None,None,None,None,None,R,1,None,None,100.0,156880.0,1718.0,None,None,None,None,98,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96536e+008,None,None
1010985,000,0211378,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 09:03:36,3,2.0,6,33,1919,None,None,7,4,None,1,1,2,7,2000,None,None,1,0,3,2,1,2650,4,12130,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,None,None,0,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,728,1903,728,730,0.726000010967,1.5,1.0,122760,158990,None,1.0,None,None,1.0,0.0,1.0,158990.0,158990.0,AV,45,None,None,71550.0,156,19450.0,71550.0,0.980000019073,None,70120.0,None,None,None,None,None,None,R,1,None,None,100.0,70120.0,1456.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96572e+008,None,None
1011076,000,0208969,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 08:40:49,3,1.5,6,35,1928,None,None,8,4,1,2,1,2,10,5000,None,None,1,0,3,2,1,2570,1,0,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,1,1,None,None,None,3000,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,884,1882,884,880,0.813000023365,1.29999995232,1.0,119240,168220,None,1.14999997616,None,None,1.0,0.0,1.0,193453.0,193450.0,AV,50,None,None,107360.0,556,38410.0,107360.0,0.980000019073,None,105210.0,None,None,None,None,None,D,R,1,None,None,100.0,105210.0,1326.0,None,None,None,None,111,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96557e+008,None,None
1011182,000,0700119,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 08:25:38,3,1.0,1,34,1940,None,None,5,3,None,1,1,2,7,2000,None,None,2,-7360,3,2,1,2850,1,0,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,1,1,None,None,None,3000,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,1492,1876,1492,1490,1.16900002956,1.0,1.0,131900,172420,None,1.14999997616,None,None,1.0,0.0,1.0,198283.0,198280.0,AV,50,None,None,111040.0,384,40030.0,111040.0,0.899999976158,None,99940.0,None,None,None,None,None,None,R,1,None,None,100.0,99940.0,1492.0,None,None,None,None,112,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96578e+008,None,None
1011284,000,0700154,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,None,None,3,1.0,6,35,1989,None,None,5,2,None,1,1,2,7,2000,None,None,1,0,3,4,1,2840,5,26730,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,1,1,None,None,None,3000,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,1482,2297,1482,1480,1.16400003433,1.0,1.0,131250,165820,None,1.14999997616,None,None,1.0,0.0,1.0,190693.0,190690.0,AV,83,None,None,174100.0,0,0.0,174100.0,0.899999976158,None,156690.0,None,None,None,None,None,None,R,1,None,None,100.0,156690.0,1482.0,None,None,None,None,110,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96628e+008,None,None
1011379,000,0208527,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 08:28:56,3,1.0,6,41,1947,None,None,6,3,None,1,None,2,5,0,None,None,1,0,3,2,1,1750,4,12030,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,None,None,0,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,720,1008,720,720,0.72000002861,1.0,1.0,81180,95450,None,1.20000004768,None,None,1.0,0.0,1.0,114540.0,114540.0,FR,50,None,None,56120.0,0,490.0,56120.0,0.899999976158,None,50510.0,None,None,None,None,None,D,R,1,None,None,100.0,50510.0,720.0,None,None,None,None,98,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96577e+008,None,None
1011471,000,0114491,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 09:20:27,3,2.0,6,33,1993,None,None,8,3,None,2,1,2,10,5000,None,None,1,0,3,2,1,3650,1,0,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,1,1,None,None,None,3000,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,1202,2644,1202,1200,1.0,1.5,1.0,169200,223760,None,0.850000023842,None,None,1.0,0.0,1.0,190196.0,190200.0,GD,87,None,None,165470.0,240,42910.0,165470.0,0.939999997616,None,155540.0,None,None,None,None,None,D,R,1,None,None,100.0,155540.0,2404.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96551e+008,None,None
1011577,000,0212797,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,None,None,3,1.5,6,01,1931,None,None,6,3,None,1,None,2,5,0,None,None,1,0,2,2,1,0,1,0,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,None,None,0,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,572,858,572,570,0.632000029087,1.29999995232,1.0,92690,97470,None,1.04999995232,None,None,1.0,0.0,1.0,102344.0,102340.0,AV,50,None,None,51170.0,0,4780.0,51170.0,0.949999988079,None,48610.0,None,None,None,None,None,None,R,1,None,None,100.0,48610.0,858.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.9656e+008,None,None
1055350,000,6722135,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 09:21:14,3,1.0,6,41,1949,None,None,6,3,None,1,1,2,7,2000,None,None,1,0,3,2,1,2150,4,14750,None,None,None,None,0,None,None,None,0,None,None,500,3800,None,None,None,0,None,None,None,0,None,None,None,None,None,0,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,999,1399,999,1000,0.883000016212,1.0,1.0,99630,142040,None,0.75,None,None,1.0,0.0,1.0,106530.0,106530.0,AV,57,None,None,68620.0,0,19710.0,68620.0,0.949999988079,None,65190.0,None,None,None,None,None,D,R,1,None,None,100.0,65190.0,999.0,None,None,None,None,113,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96547e+008,None,None
1055351,000,6722136,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 08:26:39,3,2.0,6,33,1890,None,None,14,3,1,3,1,2,13,8000,None,None,1,0,3,2,1,2840,1,0,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,1,1,None,None,None,3000,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,816,2770,816,820,0.777999997139,1.5,1.0,131650,215190,270,2.70000004768,None,None,1.0,0.0,1.0,581013.0,581010.0,AV,35,None,None,199290.0,1138,69700.0,199290.0,0.939999997616,None,187330.0,None,None,None,None,None,None,R,1,None,None,100.0,187330.0,1632.0,None,None,None,None,98,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96548e+008,None,None
1055352,000,6722138,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 08:29:54.000001,3,2.0,6,33,1929,None,None,7,3,None,1,None,2,5,0,None,None,1,0,2,2,1,0,1,0,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,None,None,0,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,576,1215,576,580,0.638000011444,1.5,1.0,107940,117000,None,0.699999988079,None,None,1.0,0.0,1.0,81900.0,81900.0,AV,50,None,None,40950.0,63,9060.0,40950.0,0.850000023842,None,34810.0,None,None,None,None,None,None,R,1,None,None,100.0,34810.0,1152.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96548e+008,None,None
1055353,000,3006913,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 09:05:21,3,1.5,6,41,1991,None,None,9,4,1,2,1,2,10,5000,None,None,1,0,3,2,1,4500,1,0,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,2,2,None,None,None,6000,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,1917,2898,1917,1920,1.41999995708,1.29999995232,1.0,208300,237630,None,1.29999995232,None,None,1.0,0.0,1.0,308919.0,308920.0,GD,85,None,None,259960.0,22,13830.0,259960.0,0.910000026226,None,236560.0,None,None,None,None,None,None,R,1,None,None,100.0,236560.0,2876.0,None,None,None,None,99,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96545e+008,None,None
1055354,000,3006914,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 09:03:37,3,1.0,6,34,1992,None,None,6,3,1,3,1,2,13,8000,None,None,1,0,3,2,1,3810,1,0,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,1,1,None,None,None,3000,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,2173,2173,2173,2170,1.56599998474,1.0,1.0,176700,211340,None,1.29999995232,None,None,1.0,0.0,1.0,274742.0,274740.0,GD,87,None,None,174490.0,0,19830.0,174490.0,0.910000026226,None,158790.0,None,None,None,None,None,None,R,1,None,None,100.0,158790.0,2173.0,None,None,None,None,73,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96546e+008,None,None
